# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
# Corp Site Adult Learner,,,,,,,,,,,,,,,,,,,,,,
# Copy of CET Campaign Results-Free form 1,,,,,,,,,,,,,,,,,,,,,,
# 20250101-20250430,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,
Page path and screen class,First user campaign,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,
/adult-learner/course-detail/NYP-WSCD11_009/manage-productivity-improvements,(direct),10,1,10,0,10,10,1,15.9957663,0.1,3,10,1,10,0,10,10,1,15.9957663,0.1,3,
/adult-learner/course-detail/NYP-WSCP26_001/introduction-to-sake,(direct),10,1,10,0,10,10,1,2.5159543,0.1,2,10,1,10,0,10,10,1,2.5159543,0.1,2,
/adult-learner/course-detail/NYP-WSCP32_008/food-safety-course-level-1,cet-q1-2025,10,0,10,6,15,12,1.25,46.86293267,0.166666667,7,10,0,10,6,15,12,1.25,46.86293267,0.166666667,7,
/adult-learner/course-detail/NYP-WSCP51_001/pwm-food-services-food-safety-course-level-1,(organic),10,0,10,4,11,12,0.916666667,154.6484922,0,2,10,0,10,4,11,12,0.916666667,154.6484922,0,2,
/adult-learner/course-detail/NYP-WSCV02_010/decorative-cakes,cet-q1-2025,10,0,10,0,11,10,1.1,100.2926395,0,3,10,0,10,0,11,10,1.1,100.2926395,0,3,
/adult-learner/course-detail/NYP-WSCY06_801/sctp-advanced-certificate-in-food-services-pastry-and-baking-part-time,(referral),10,1,10,2,13,11,1.181818182,88.892888,0,3,10,1,10,2,13,11,1.181818182,88.892888,0,3,
/adult-learner/course-detail/NYP-WSQC05_015/pwm-retail-service-challenges-sf-associate,(organic),10,1,10,4,12,11,1.090909091,399.657453,0,3,10,1,10,4,12,11,1.090909091,399.657453,0,3,
/adult-learner/course-detail/NYP-WSQV02_001/adapt-to-change-sf-supervisor,(organic),10,0,10,6,12,12,1,30.19747392,0.083333333,2,10,0,10,6,12,12,1,30.19747392,0.083333333,2,
/adult-learner/course-types/post-diploma-programmes/applied-science,(not set),10,0,10,5,14,12,1.166666667,16.7078785,0.083333333,2,10,0,10,5,14,12,1.166666667,16.7078785,0.083333333,2,
/adult-learner/course-types/post-diploma-programmes/design-media,2025S1-sbm-acet,10,0,10,4,16,13,1.230769231,21.57884508,0.076923077,1,10,0,10,4,16,13,1.230769231,21.57884508,0.076923077,1,
/adult-learner/course-types/work-study-certificates,2024S2-sbm-acet,10,0,10,2,11,11,1,117.8301431,0.090909091,3,10,0,10,2,11,11,1,117.8301431,0.090909091,3,
/adult-learner/course-types/work-study-post-diplomas,2024S2-sbm-acet,10,0,10,6,10,10,1,100.8772158,0,5,10,0,10,6,10,10,1,100.8772158,0,5,
/adult-learner/find-a-course,1.20218E+17,10,0,10,0,15,10,1.5,58.8535693,0,1,10,0,10,0,15,10,1.5,58.8535693,0,1,
/adult-learner/funding/incentives,2024S2-sbm-acet,10,8,9,0,10,10,1,43.964919,0.4,7,10,8,9,0,10,10,1,43.964919,0.4,7,
/adult-learner/skillsfuture-credit,1.20218E+17,10,0,9,4,15,10,1.5,39.9530995,0.1,6,10,0,9,4,15,10,1.5,39.9530995,0.1,6,
/adult-learner/skillsfuture-level-up,cet-q1-2025#cybersecurity,10,0,7,4,14,12,1.166666667,36.39744242,0.5,8,10,0,7,4,14,12,1.166666667,36.39744242,0.5,8,
/adult-learner/course-detail/NYP-AS010Z/automated-medication-systems-part-of-pdc4-of-advanced-diploma-in-pharmaceutical-sciences,(not set),9,0,9,2,14,9,1.555555556,22.78908944,0,1,9,0,9,2,14,9,1.555555556,22.78908944,0,1,
/adult-learner/course-detail/NYP-ASAP01/advanced-diploma-in-pharmaceutical-sciences,(referral),9,2,9,5,14,15,0.933333333,90.82722573,0.333333333,9,9,2,9,5,14,15,0.933333333,90.82722573,0.333333333,9,
/adult-learner/course-detail/NYP-ASSPA4/post-diploma-certificate-in-environmental-management-for-process-industry-part-of-specialist-diploma-in-energy-and-environmental-management-for-process-industry,(direct),9,0,9,6,10,11,0.909090909,54.09101282,0.090909091,2,9,0,9,6,10,11,0.909090909,54.09101282,0.090909091,2,
/adult-learner/course-detail/NYP-ASSPA6/post-diploma-certificate-in-applied-water-technology-part-of-specialist-diploma-in-environmental-management-and-applied-water-technology,(organic),9,8,9,2,10,10,1,9.6131557,0.4,5,9,8,9,2,10,10,1,9.6131557,0.4,5,
/adult-learner/course-detail/NYP-BMLP01/work-study-certificate-leading-to-diploma-in-business-practice-hospitality-and-tourism-management,(referral),9,0,9,4,11,10,1.1,20.0395106,0,6,9,0,9,4,11,10,1.1,20.0395106,0,6,
/adult-learner/course-detail/NYP-BMLP02/work-study-certificate-leading-to-diploma-in-business-practice-accounting,2025S1-sbm-acet,9,0,9,6,17,14,1.214285714,284.7387204,0.071428571,6,9,0,9,6,17,14,1.214285714,284.7387204,0.071428571,6,
/adult-learner/course-detail/NYP-CB0553/sc101-customs-procedures,2025S1-sbm-acet,9,0,9,7,14,13,1.076923077,184.8413996,0.153846154,9,9,0,9,7,14,13,1.076923077,184.8413996,0.153846154,9,
/adult-learner/course-detail/NYP-CB1038/machine-learning-in-finance,cet-q1-2025,9,0,9,1,9,9,1,44.796423,0,3,9,0,9,1,9,9,1,44.796423,0,3,
/adult-learner/course-detail/NYP-CB1216/financial-analytics-with-python,cet-q1-2025,9,0,9,0,10,9,1.111111111,26.59415178,0,2,9,0,9,0,10,9,1.111111111,26.59415178,0,2,
/adult-learner/course-detail/NYP-CB1250/design-thinking-for-an-innovative-workplace,2025S1-sbm-acet,9,0,9,1,11,9,1.222222222,66.04535411,0,1,9,0,9,1,11,9,1.222222222,66.04535411,0,1,
/adult-learner/course-detail/NYP-CB1310/digital-video-production,(referral),9,8,9,2,11,11,1,194.7626687,0.090909091,8,9,8,9,2,11,11,1,194.7626687,0.090909091,8,
/adult-learner/course-detail/NYP-CB1538/social-commerce-fundamentals,(organic),9,5,9,1,11,13,0.846153846,18.01823246,0.461538462,7,9,5,9,1,11,13,0.846153846,18.01823246,0.461538462,7,
/adult-learner/course-detail/NYP-CB1570/how-to-create-a-unique-business,cet-q1-2025,9,0,9,3,11,12,0.916666667,37.02913367,0.166666667,4,9,0,9,3,11,12,0.916666667,37.02913367,0.166666667,4,
/adult-learner/course-detail/NYP-CB2003/build-creative-winning-business-strategies,2025S1-sbm-acet,9,0,9,2,10,9,1.111111111,28.343419,0,1,9,0,9,2,10,9,1.111111111,28.343419,0,1,
/adult-learner/course-detail/NYP-CB231012/crafting-your-digital-stories,(direct),9,0,9,5,9,9,1,171.8526112,0,4,9,0,9,5,9,9,1,171.8526112,0,4,
/adult-learner/course-detail/NYP-CE1146/fundamentals-of-data-analytics,(not set),9,0,9,5,14,12,1.166666667,171.9471993,0.166666667,5,9,0,9,5,14,12,1.166666667,171.9471993,0.166666667,5,
/adult-learner/course-detail/NYP-CE1205/programmable-logic-controller-programming,(organic),9,0,9,5,9,12,0.75,83.22346608,0.166666667,2,9,0,9,5,9,12,0.75,83.22346608,0.166666667,2,
/adult-learner/course-detail/NYP-CE1380/deep-dive-into-3d-printing-classroom-and-synchronous,cet-q1-2025,9,0,9,3,10,9,1.111111111,13.06880578,0,0,9,0,9,3,10,9,1.111111111,13.06880578,0,0,
/adult-learner/course-detail/NYP-CE1535/build-mobile-apps-with-no-code-platform,(direct),9,0,9,3,9,9,1,61.02553511,0,3,9,0,9,3,9,9,1,61.02553511,0,3,
/adult-learner/course-detail/NYP-CE1540/introduction-to-artificial-intelligence-and-machine-learning-synchronous-e-learning,(not set),9,0,9,4,28,10,2.8,240.5443215,0,2,9,0,9,4,28,10,2.8,240.5443215,0,2,
/adult-learner/course-detail/NYP-CE231016/9-day-precision-engineering-assessment-and-reskilling-lab-pearl-basic-metrology-and-interpretation-of-drawing,(direct),9,1,9,4,11,10,1.1,23.3067935,0.1,4,9,1,9,4,11,10,1.1,23.3067935,0.1,4,
/adult-learner/course-detail/NYP-CE231017/9-day-precision-engineering-assessment-and-reskilling-lab-pearl-conventional-machining,cet-q1-2025#engineering,9,0,9,1,9,9,1,45.47522222,0,1,9,0,9,1,9,9,1,45.47522222,0,1,
/adult-learner/course-detail/NYP-CE241004/open-sound-control-based-synchronization-of-immersive-audio-systems,cet-q1-2025#engineering,9,0,9,0,9,9,1,86.70204956,0,5,9,0,9,0,9,9,1,86.70204956,0,5,
/adult-learner/course-detail/NYP-CE241009/sustainability-reporting-learning-journey-deep-dive-into-carbon-management,(organic),9,0,9,5,12,12,1,28.38306625,0.083333333,3,9,0,9,5,12,12,1,28.38306625,0.083333333,3,
/adult-learner/course-detail/NYP-CI1275/swift-foundations,(direct),9,0,9,6,19,12,1.583333333,149.2290508,0,4,9,0,9,6,19,12,1.583333333,149.2290508,0,4,
/adult-learner/course-detail/NYP-CI1369/from-data-to-visualisation,(referral),9,1,9,5,11,11,1,303.6568835,0.090909091,4,9,1,9,5,11,11,1,303.6568835,0.090909091,4,
/adult-learner/course-detail/NYP-CI241001/applied-generative-artificial-intelligence-real-world-project-development,(not set),9,0,9,4,12,10,1.2,115.1893217,0,1,9,0,9,4,12,10,1.2,115.1893217,0,1,
/adult-learner/course-detail/NYP-CK1308/workplace-communication-effective-email-writing,(not set),9,0,9,6,17,15,1.133333333,66.723449,0.2,4,9,0,9,6,17,15,1.133333333,66.723449,0.2,4,
/adult-learner/course-detail/NYP-CK2017/delivering-successful-presentations,(referral),9,7,9,3,9,10,0.9,340.0701815,0.2,7,9,7,9,3,9,10,0.9,340.0701815,0.2,7,
/adult-learner/course-detail/NYP-CK2017/delivering-successful-presentations,cet-q1-2025,9,0,9,1,10,10,1,51.2067417,0,0,9,0,9,1,10,10,1,51.2067417,0,0,
/adult-learner/course-detail/NYP-CK241004/business-chinese-for-the-workplace,cet-q1-2025,9,0,9,1,9,10,0.9,21.8166693,0,3,9,0,9,1,9,10,0.9,21.8166693,0,3,
/adult-learner/course-detail/NYP-CL0443/eat-healthy-and-stay-beautiful-through-tcm-infused-diet,cet-q1-2025#personal-development,9,0,9,1,10,9,1.111111111,39.06307278,0,1,9,0,9,1,10,9,1.111111111,39.06307278,0,1,
/adult-learner/course-detail/NYP-CL0899/tcm-life-skills-in-sub-health-management-fundamental-approaches,cet-q1-2025,9,0,9,2,11,11,1,30.15591264,0.090909091,3,9,0,9,2,11,11,1,30.15591264,0.090909091,3,
/adult-learner/course-detail/NYP-CL1302/functional-food-in-human-studies,cet-q1-2025,9,0,9,0,9,9,1,23.54999844,0,0,9,0,9,0,9,9,1,23.54999844,0,0,
/adult-learner/course-detail/NYP-CL230002/introduction-to-peranakan-cuisine,(not set),9,6,9,1,10,10,1,37.4729674,0.3,7,9,6,9,1,10,10,1,37.4729674,0.3,7,
/adult-learner/course-detail/NYP-CL240006/food-microbiology-with-environmental-insights,cet-q1-2025,9,0,9,0,9,9,1,83.34913678,0,2,9,0,9,0,9,9,1,83.34913678,0,2,
/adult-learner/course-detail/NYP-CLSP07/specialist-diploma-in-clinical-research-management,(not set),9,6,9,2,12,10,1.2,91.3500707,0,8,9,6,9,2,12,10,1.2,91.3500707,0,8,
/adult-learner/course-detail/NYP-CX1288/service-experience-design-4-day-mini-series,(referral),9,6,9,2,10,10,1,17.4861919,0.5,6,9,6,9,2,10,10,1,17.4861919,0.5,6,
/adult-learner/course-detail/NYP-CX2005/embrace-innovation-through-design-thinking,(organic),9,0,9,5,10,9,1.111111111,42.27628467,0,4,9,0,9,5,10,9,1.111111111,42.27628467,0,4,
/adult-learner/course-detail/NYP-DXSP02/specialist-diploma-in-visual-effects,1.20218E+17,9,0,4,4,11,10,1.1,6.4545785,0.6,9,9,0,4,4,11,10,1.1,6.4545785,0.6,9,
/adult-learner/course-detail/NYP-DXSP03/specialist-diploma-in-service-experience-design-and-innovation,2025S1-sbm-acet,9,0,6,4,11,11,1,37.21593527,0.454545455,6,9,0,6,4,11,11,1,37.21593527,0.454545455,6,
/adult-learner/course-detail/NYP-DXSP04/specialist-diploma-in-augmented-reality-and-virtual-reality,1.20218E+17,9,0,5,2,10,10,1,120.6291883,0.4,8,9,0,5,2,10,10,1,120.6291883,0.4,8,
/adult-learner/course-detail/NYP-DXSP06/specialist-diploma-in-digital-content-creation-for-e-commerce,1.20218E+17,9,0,6,6,10,10,1,169.0542451,0.6,8,9,0,6,6,10,10,1,169.0542451,0.6,8,
/adult-learner/course-detail/NYP-DXSP06/specialist-diploma-in-digital-content-creation-for-e-commerce,cet-q1-2025#digital-marketing,9,0,5,5,16,14,1.142857143,23.87430771,0.5,13,9,0,5,5,16,14,1.142857143,23.87430771,0.5,13,
/adult-learner/course-detail/NYP-EGDP05/diploma-in-engineering-mechatronics,oh2025,9,0,9,4,9,9,1,232.9060157,0,6,9,0,9,4,9,9,1,232.9060157,0,6,
/adult-learner/course-detail/NYP-EGDP06/diploma-in-engineering-electronic-and-digital-engineering,2025S1-sbm-acet,9,0,9,7,10,11,0.909090909,57.7201,0,3,9,0,9,7,10,11,0.909090909,57.7201,0,3,
/adult-learner/course-detail/NYP-EGSP13/specialist-diploma-in-cloud-computing-and-intelligent-services-management,(referral),9,3,9,4,10,11,0.909090909,28.67780445,0.272727273,4,9,3,9,4,10,11,0.909090909,28.67780445,0.272727273,4,
/adult-learner/course-detail/NYP-EGSPA2/post-diploma-certificate-in-gxp-of-quality-assurance-and-compliance-qac-part-of-specialist-diploma-in-biomedical-and-pharmaceutical-engineering,(not set),9,2,9,2,12,10,1.2,58.2497158,0.1,3,9,2,9,2,12,10,1.2,58.2497158,0.1,3,
/adult-learner/course-detail/NYP-EGSPA4/post-diploma-certificate-in-sustainability-reporting-and-esg-data-management-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,2025S1-sbm-acet,9,0,9,5,10,9,1.111111111,40.74340067,0,2,9,0,9,5,10,9,1.111111111,40.74340067,0,2,
/adult-learner/course-detail/NYP-EGSPA6/post-diploma-certificate-in-iot-implementation-for-sustainability-solutioning-part-of-specialist-diploma-in-iot-for-sustainable-solutioning,(referral),9,3,9,2,10,11,0.909090909,126.254898,0.090909091,4,9,3,9,2,10,11,0.909090909,126.254898,0.090909091,4,
/adult-learner/course-detail/NYP-HSAF43/advanced-diploma-in-nursing-mental-health-admh1,(not set),9,1,9,1,10,9,1.111111111,20.04554611,0,1,9,1,9,1,10,9,1.111111111,20.04554611,0,1,
/adult-learner/course-detail/NYP-HSAF44/advanced-diploma-in-nursing-midwifery-admw1,(not set),9,0,9,1,13,9,1.444444444,45.86167567,0,1,9,0,9,1,13,9,1.444444444,45.86167567,0,1,
/adult-learner/course-detail/NYP-HSAF47/advanced-diploma-in-nursing-oncology-adoc1,(not set),9,2,9,2,14,9,1.555555556,52.62312344,0.111111111,2,9,2,9,2,14,9,1.555555556,52.62312344,0.111111111,2,
/adult-learner/course-detail/NYP-HSSP15/specialist-diploma-in-nursing-ear-nose-and-throat,(not set),9,0,9,3,10,9,1.111111111,22.64666078,0,1,9,0,9,3,10,9,1.111111111,22.64666078,0,1,
/adult-learner/course-detail/NYP-JC1A22/learning-needs-and-skills-gap-analysis,(not set),9,0,9,5,13,12,1.083333333,39.0392935,0.083333333,3,9,0,9,5,13,12,1.083333333,39.0392935,0.083333333,3,
/adult-learner/course-detail/NYP-JC1D03/a-new-dimension-in-workplace-learning-to-drive-business-growth-innovating-and-benchmarking-with-japans-best-in-class,cet-q1-2025,9,0,9,2,9,9,1,63.54199133,0,0,9,0,9,2,9,9,1,63.54199133,0,0,
/adult-learner/course-detail/NYP-SI4024_036/tiktok-shop-optimise-your-social-media-marketing-engagement-and-boost-your-sales-classroom-facilitated-asynchronous-e-learning,(organic),9,0,9,2,10,11,0.909090909,14.25391455,0.181818182,3,9,0,9,2,10,11,0.909090909,14.25391455,0.181818182,3,
/adult-learner/course-detail/NYP-SI7025_002/fundamentals-to-starting-an-online-business-classroom-facilitated,cet-q1-2025#digital-marketing,9,0,9,3,13,10,1.3,29.821559,0.1,8,9,0,9,3,13,10,1.3,29.821559,0.1,8,
/adult-learner/course-detail/NYP-SI7025_013/introduction-to-digital-marketing-classroom-facilitated,cet-q1-2025#digital-marketing,9,0,9,0,10,9,1.111111111,15.03476056,0,6,9,0,9,0,10,9,1.111111111,15.03476056,0,6,
/adult-learner/course-detail/NYP-SI7065_002/ai-productivity-boost-unleash-efficiency-and-creativity-with-chatgpt-for-beginnners,cet-q1-2025,9,0,9,4,11,10,1.1,67.2841169,0,3,9,0,9,4,11,10,1.1,67.2841169,0,3,
/adult-learner/course-detail/NYP-SI7073_004/generative-ai-get-informed-entertained-and-inspired-with-microsoft-copilot-classroom-facilitated,(not set),9,0,9,2,17,13,1.307692308,87.02953054,0,2,9,0,9,2,17,13,1.307692308,87.02953054,0,2,
/adult-learner/course-detail/NYP-SI7074_001/generative-ai-get-informed-entertained-and-inspired-with-microsoft-copilot-classroom-facilitated,(referral),9,0,9,3,10,10,1,162.0356157,0,3,9,0,9,3,10,10,1,162.0356157,0,3,
/adult-learner/course-detail/NYP-WSCC12_011/fabrication-of-fish-and-seafood,(organic),9,3,9,0,9,9,1,12.35918122,0.333333333,6,9,3,9,0,9,9,1,12.35918122,0.333333333,6,
/adult-learner/course-detail/NYP-WSCP29_041/chestnut-delights,(direct),9,5,9,0,9,9,1,2.634394,0.222222222,3,9,5,9,0,9,9,1,2.634394,0.222222222,3,
/adult-learner/course-detail/NYP-WSCV01_010/prepare-basic-sushi,cet-q1-2025#personal-development,9,0,9,0,10,9,1.111111111,21.87393267,0,3,9,0,9,0,10,9,1.111111111,21.87393267,0,3,
/adult-learner/course-detail/NYP-WSCV07_001/food-safety-course-level-4,cet-q1-2025,9,0,9,2,11,9,1.222222222,33.23639744,0,2,9,0,9,2,11,9,1.222222222,33.23639744,0,2,
/adult-learner/course-detail/NYP-WSQV01_001/service-excellence-sf-associate,(organic),9,0,9,4,10,9,1.111111111,32.31786789,0,2,9,0,9,4,10,9,1.111111111,32.31786789,0,2,
/adult-learner/course-detail/NYP-WSQV03_012/productivity-improvement-sf-manager,(organic),9,0,9,7,10,11,0.909090909,107.0968078,0,2,9,0,9,7,10,11,0.909090909,107.0968078,0,2,
/adult-learner/course-types/part-time-diplomas-certificates,cet-q1-2025#personal-development,9,0,9,2,10,9,1.111111111,31.50791622,0,1,9,0,9,2,10,9,1.111111111,31.50791622,0,1,
/adult-learner/course-types/post-diploma-programmes/business-management,OH25,9,0,9,2,10,9,1.111111111,18.80637611,0,7,9,0,9,2,10,9,1.111111111,18.80637611,0,7,
/adult-learner/find-a-course,1.20218E+17,9,0,9,0,12,9,1.333333333,123.5643343,0,5,9,0,9,0,12,9,1.333333333,123.5643343,0,5,
/adult-learner/find-a-course,1.20218E+17,9,0,9,3,17,10,1.7,73.5450315,0,6,9,0,9,3,17,10,1.7,73.5450315,0,6,
/adult-learner/find-a-course,cet-q1-2025#sustainability,9,0,9,3,20,13,1.538461538,144.2023347,0,5,9,0,9,3,20,13,1.538461538,144.2023347,0,5,
/adult-learner/funding/incentives,oh2025,9,0,9,9,12,10,1.2,13.3928687,0.2,8,9,0,9,9,12,10,1.2,13.3928687,0.2,8,
/adult-learner/course-detail/NYP-AS002Z/staff-training-and-development-part-of-pdc3-of-advanced-diploma-in-pharmaceutical-sciences,(not set),8,1,8,0,8,8,1,0.798264375,0.125,2,8,1,8,0,8,8,1,0.798264375,0.125,2,
/adult-learner/course-detail/NYP-ASSPA2/post-diploma-certificate-in-public-health-communication-part-of-specialist-diploma-in-nutrition-science,(direct),8,0,8,3,8,8,1,32.11842988,0,4,8,0,8,3,8,8,1,32.11842988,0,4,
/adult-learner/course-detail/NYP-BMSP13/specialist-diploma-in-human-resource-management,oh2025,8,0,8,6,11,10,1.1,67.0991981,0,6,8,0,8,6,11,10,1.1,67.0991981,0,6,
/adult-learner/course-detail/NYP-BMSP16/specialist-diploma-in-fund-management-and-administration,2024S2-sbm-acet,8,2,8,4,9,10,0.9,18.7852114,0.2,6,8,2,8,4,9,10,0.9,18.7852114,0.2,6,
/adult-learner/course-detail/NYP-BMSP18/specialist-diploma-in-sport-management-and-marketing,(referral),8,2,8,5,10,9,1.111111111,100.0784719,0.111111111,5,8,2,8,5,10,9,1.111111111,100.0784719,0.111111111,5,
/adult-learner/course-detail/NYP-BMSP19/specialist-diploma-in-human-capital-management,2025S1-sbm-acet,8,0,8,5,11,8,1.375,66.07019925,0,1,8,0,8,5,11,8,1.375,66.07019925,0,1,
/adult-learner/course-detail/NYP-CB0408/growing-wealth,(direct),8,1,8,3,10,8,1.25,45.10326563,0,3,8,1,8,3,10,8,1.25,45.10326563,0,3,
/adult-learner/course-detail/NYP-CB1247/curating-digital-visual-content-with-product-styling-and-photography,(direct),8,1,8,6,9,8,1.125,166.8555399,0.125,4,8,1,8,6,9,8,1.125,166.8555399,0.125,4,
/adult-learner/course-detail/NYP-CB1252/iot-applications-in-supply-chain-management,(direct),8,2,8,5,10,9,1.111111111,123.6300706,0.111111111,3,8,2,8,5,10,9,1.111111111,123.6300706,0.111111111,3,
/adult-learner/course-detail/NYP-CB1335/sales-closing-techniques,cet-q1-2025,8,0,8,1,10,10,1,27.2575098,0.2,3,8,0,8,1,10,10,1,27.2575098,0.2,3,
/adult-learner/course-detail/NYP-CB1572/reading-signs-and-moving-minds-personality-analysis-for-innovative-negotiation-and-conflict-management,(referral),8,5,8,2,8,9,0.888888889,149.6833716,0,5,8,5,8,2,8,9,0.888888889,149.6833716,0,5,
/adult-learner/course-detail/NYP-CB231015/1-day-search-engine-optimisation-fundamentals,cet-q1-2025,8,0,8,1,8,8,1,68.6151925,0,0,8,0,8,1,8,8,1,68.6151925,0,0,
/adult-learner/course-detail/NYP-CB231019/digital-marketing-analytics,cet-q1-2025#digital-marketing,8,0,8,2,8,8,1,10.187644,0,3,8,0,8,2,8,8,1,10.187644,0,3,
/adult-learner/course-detail/NYP-CB231024/warehouse-and-inventory-management,2024S2-sbm-acet,8,0,8,5,12,10,1.2,51.1691971,0.1,3,8,0,8,5,12,10,1.2,51.1691971,0.1,3,
/adult-learner/course-detail/NYP-CE1150/introduction-to-data-analytics-using-excel,cet-q1-2025,8,0,8,4,12,10,1.2,292.9409535,0,5,8,0,8,4,12,10,1.2,292.9409535,0,5,
/adult-learner/course-detail/NYP-CE1205/programmable-logic-controller-programming,(direct),8,0,8,2,8,8,1,36.97146613,0.125,0,8,0,8,2,8,8,1,36.97146613,0.125,0,
/adult-learner/course-detail/NYP-CE1231/coding-for-beginners,(direct),8,0,8,4,8,9,0.888888889,23.66253422,0.222222222,2,8,0,8,4,8,9,0.888888889,23.66253422,0.222222222,2,
/adult-learner/course-detail/NYP-CE1231/coding-for-beginners,(organic),8,1,8,6,9,9,1,45.798627,0.111111111,7,8,1,8,6,9,9,1,45.798627,0.111111111,7,
/adult-learner/course-detail/NYP-CE1256/introduction-to-cnc-machining-processes,(organic),8,0,8,5,12,13,0.923076923,71.66983423,0.384615385,8,8,0,8,5,12,13,0.923076923,71.66983423,0.384615385,8,
/adult-learner/course-detail/NYP-CE1540/introduction-to-artificial-intelligence-and-machine-learning-synchronous-e-learning,2025S1-sbm-acet,8,0,8,8,8,8,1,24.38857363,0,2,8,0,8,8,8,8,1,24.38857363,0,2,
